Gene,SNAP-n
HECTD4,-0.000256281
ZXDC,-0.000256344
AL357054.2,-0.000256362
EED,-0.000256413
GOLGA7B,-0.000256451
RGSL1,-0.000256452
PGBD5,-0.000256501
AC011466.1,-0.000256556
STEAP1,-0.000256586
TRA2B,-0.000256755
SETD7,-0.000256766
AP002373.1,-0.000256817
NRIR,-0.000256823
PGGT1B,-0.000256832
PDK3,-0.000256857
PCYOX1,-0.000256953
OGDH,-0.000257009
ACO1,-0.000257021
TATDN1,-0.000257165
IKZF3,-0.000257167
SNX13,-0.000257209
ASPH,-0.000257226
C8orf59,-0.000257263
PRSS51,-0.000257305
AC087498.2,-0.000257488
THCAT158,-0.000257596
AC007376.2,-0.000257672
AL157996.1,-0.000257724
PALD1,-0.000257767
CACNA2D3-AS1,-0.000257844
BAALC-AS1,-0.000257949
LHFPL5,-0.000258132
CDC27,-0.000258436
PLIN1,-0.000258437
ZNF202,-0.00025845
AC008403.1,-0.000258505
FGF10,-0.000258605
AL353795.3,-0.000258809
DZIP3,-0.000258863
DHX9,-0.00025887
AC025682.1,-0.000258896
NDUFS1,-0.000258947
NDFIP2,-0.000259025
HMBOX1,-0.000259039
AC009509.2,-0.000259194
AKAP1,-0.000259246
RICTOR,-0.000259304
CDHR2,-0.000259371
PIK3R3,-0.000259442
EPHB2,-0.000259449
RNF152,-0.000259503
AC060234.2,-0.000259518
TNFRSF1A,-0.000259577
SLC25A42,-0.000259594
GLI4,-0.000259604
L3MBTL4,-0.000259665
ZNF20,-0.000259668
OGFRL1,-0.00025977
UQCRC2,-0.000259806
KIAA0232,-0.000259834
IKZF5,-0.000259865
AC008758.5,-0.000259929
KLHL29,-0.000259961
AL353622.1,-0.000260208
AL136531.2,-0.000260422
HSPD1,-0.000260618
SCARB1,-0.000260805
ITFG2,-0.000260826
AL512662.2,-0.000261004
AC007463.1,-0.000261224
ZDBF2,-0.000261234
ZNF420,-0.00026131
SPATA2,-0.000261349
GPR162,-0.000261401
AC096745.2,-0.000261448
TMEM260,-0.000261489
LINC02338,-0.000261537
MTFR1,-0.000261753
INSIG2,-0.000261758
SH3BGR,-0.000261817
ATF1,-0.000261818
TRMT13,-0.00026182
SNHG1,-0.000261899
ELK3,-0.00026201
SLC1A4,-0.000262045
KIF9-AS1,-0.000262119
AC126118.1,-0.000262276
LINC00615,-0.000262334
ZNF283,-0.000262492
ANKEF1,-0.000262537
AL590705.1,-0.000262606
HTR3E,-0.000262796
BAZ1A,-0.000262812
CHRNA5,-0.000262852
SLC2A4RG,-0.000262874
A2M,-0.000262986
AC010326.2,-0.000262994
KCNJ14,-0.000263017
AP001528.3,-0.000263084
AP000695.2,-0.000263105
MOB1A,-0.000263108
THOC5,-0.000263131
AC097717.1,-0.000263149
FLOT2,-0.000263186
ELL2,-0.000263201
FCGBP,-0.000263221
CLEC18B:CLEC18C,-0.000263304
LRSAM1,-0.000263322
LINC01355,-0.000263383
LGALS8,-0.000263387
TDRD12,-0.000263497
SPOCK3,-0.000263717
GPAM,-0.000263758
AC092809.4,-0.000263764
NPIPB9,-0.000263799
DROSHA,-0.000263822
CAB39,-0.000263859
AC008735.2,-0.00026392
AC092535.3,-0.000264081
GUCA1B,-0.000264173
FGF2,-0.000264275
RMND5A,-0.000264309
IFIT1,-0.00026442
SLC25A40,-0.000264483
AKAP12,-0.000264496
SETD3,-0.000264568
SLC29A4,-0.000264966
AC004224.2,-0.000265139
PILRB,-0.000265276
SLC22A1,-0.000265393
IQSEC2,-0.000265448
ZBTB7C,-0.000265454
TMEM79,-0.000265631
USP43,-0.000265776
CCDC6,-0.000265847
GPC4,-0.000265933
BLNK,-0.000266045
NRSN2-AS1,-0.000266072
RNF149,-0.00026608
AJ006995.1,-0.000266116
MIS18A,-0.000266159
AJ239322.1,-0.000266433
ATAD3C,-0.000266461
NUP205,-0.000266529
WDR63,-0.000266687
YBX3,-0.000266799
STEAP1B,-0.000266864
WIPF1,-0.000266888
RBM38,-0.000266956
RADIL,-0.000267005
TBPL1,-0.000267123
CCDC77,-0.000267177
AOC3,-0.000267195
ADAM9,-0.000267248
GPRIN1,-0.000267466
PEX6,-0.000267487
KIF14,-0.000267549
UNC5A,-0.000267556
TCF20,-0.000267642
SPAAR,-0.000267988
AC006378.2,-0.00026815
COL20A1,-0.000268241
RCBTB2,-0.000268321
FLJ37453,-0.000268437
FAM230B,-0.000268468
KCNJ9,-0.000268519
KIF1C,-0.000268534
CDH2,-0.000268674
TPH2,-0.000268718
PPFIA1,-0.000268855
TMEM185A,-0.000268864
AP3B1,-0.000268941
CEL,-0.000268941
WASHC4,-0.000269153
ENG,-0.000269164
AC092115.3,-0.000269194
ZNF37A,-0.000269355
NAE1,-0.00026947
ZNF331,-0.000269524
RCOR1,-0.000269758
AC093249.2,-0.000269793
AC079193.2,-0.000269828
PARD3B,-0.000269887
SPATS2,-0.000269889
AL049780.1,-0.000269954
AFAP1L1,-0.000270067
LINC01750,-0.000270121
POU5F1,-0.000270325
AC009318.1,-0.000270338
ANO4,-0.000270357
AC092683.1:AC159540.2,-0.000270391
FAP,-0.000270502
ABCC2,-0.000270756
NCOR2,-0.000270843
AC114689.3,-0.000270863
ISY1-RAB43,-0.000271035
MAP2K5,-0.000271115
ERC1,-0.000271136
REC8,-0.00027124
CYP4A22-AS1,-0.000271391
MCM8,-0.000271493
DACH2,-0.000271497
CGN,-0.000271545
PSMC3IP,-0.000271621
DENND1B,-0.000271626
FDFT1,-0.00027167
DLEU2,-0.000271705
PTP4A2,-0.000271722
SYS1-DBNDD2,-0.000271748
HCRT,-0.000271764
ZCCHC7,-0.000271781
ITGA2B,-0.000271793
AC010328.3,-0.00027183
ELP2,-0.000271868
ORC4,-0.000271895
FBXL13,-0.000271906
C6orf99,-0.000271936
ZNF536,-0.000271969
SLC9C1,-0.000271982
HKR1,-0.000272075
NOVA1-AS1,-0.000272116
AP006222.1,-0.000272133
ALG10,-0.000272139
RUBCNL,-0.000272177
ZBTB4,-0.000272229
CYFIP1,-0.0002724
AL109804.1,-0.000272433
NIFK-AS1,-0.000272437
ZDHHC15,-0.000272447
ANKRD62,-0.000272508
SWT1,-0.000272531
ELAVL3,-0.000272815
MTMR10,-0.000272919
AL158206.1,-0.000272953
PDE6D,-0.000272956
CPT1C,-0.000273072
AC073486.1,-0.000273174
VPS50,-0.000273442
ADCY1,-0.000273488
AC010435.1,-0.000273502
AC009163.1,-0.000273506
ZDHHC11,-0.000273521
LINC02302,-0.000273704
NYNRIN,-0.000273736
TIMMDC1,-0.000273835
PYGB,-0.000274132
AC008269.1,-0.000274157
AC004918.1,-0.000274201
CAPRIN2,-0.000274222
RYBP,-0.000274258
CNTNAP3B,-0.000274386
NBPF11:NBPF12,-0.000274394
BID,-0.000274432
FOXM1,-0.000274452
LINC00484,-0.000274497
GSDMB,-0.000274593
SLCO4C1,-0.000274604
MPLKIP,-0.000274653
PFKFB4,-0.000274804
CCDC180,-0.00027488
KRBOX4,-0.000274948
ANLN,-0.000274987
NFAT5,-0.000275022
SNRPA,-0.000275034
LIFR,-0.000275065
ARG2,-0.000275088
SRSF7,-0.000275107
ADGRL3,-0.000275147
KIAA1614,-0.000275259
ZC3H8,-0.000275261
LINC00632,-0.000275405
AP000282.1,-0.000275454
SLC4A5,-0.000275458
CAV3,-0.000275508
LTA,-0.000275546
AKTIP,-0.000275794
AC026787.1,-0.000275888
DENND5B-AS1,-0.000275918
RBFOX3,-0.000275929
AL035701.1,-0.000276035
ATP9B,-0.000276108
TRIT1,-0.000276249
DYTN,-0.000276282
FRMD5,-0.000276297
FRMPD4,-0.000276428
TBC1D14,-0.000276435
CNR1,-0.000276445
C6orf58,-0.000276531
GDPD3,-0.000276568
FAM105A,-0.000276627
DRICH1,-0.000277069
AC004494.1,-0.000277115
TMPRSS7,-0.000277149
YOD1,-0.000277278
AC015660.4,-0.000277342
AL158055.1,-0.000277349
THAP2,-0.000277437
TMEM206,-0.000277489
SLC25A27,-0.000277577
OIP5,-0.000277616
SETD5,-0.000277673
AC018680.1,-0.000277719
TEC,-0.000277778
AC022509.2,-0.000277839
AC069277.1,-0.000278149
AC093503.3,-0.00027825
AL021368.4,-0.000278262
ZNF69,-0.000278268
ZNRF3,-0.000278299
FGFR1OP2,-0.000278304
RANBP3,-0.00027835
AC128707.1,-0.000278403
AACS,-0.000278441
N4BP2L2-IT2,-0.000278508
AC000123.3,-0.000278579
WDR17,-0.000278645
WNT3,-0.000278648
BOC,-0.000278765
LINC02141,-0.00027889
AC073476.3,-0.000278979
KCNIP2-AS1,-0.000278998
AC005393.1,-0.000279011
EGF,-0.000279145
AP001527.1,-0.000279394
HBG2,-0.000279702
CD55,-0.000279876
NT5DC3,-0.000279926
AC069133.1,-0.00027994
USP49,-0.000280056
AMN1,-0.00028008
AC007557.1,-0.000280207
ZNF483,-0.000280345
ZMYM1,-0.00028041
AL354710.2,-0.00028047
ZNF280D,-0.000280535
CLDN2,-0.000280689
AC002996.1,-0.000280694
AC008758.6,-0.000280737
ACADL,-0.000280752
TRIM27,-0.000280776
INTS8,-0.000280913
CBFA2T3,-0.000281
FUT3,-0.00028101
CCT4,-0.00028112
SPTY2D1-AS1,-0.000281136
EBI3,-0.000281148
AC007000.3,-0.000281186
CDK6,-0.000281199
SLCO2B1,-0.000281412
PEX13,-0.000281422
ICE2,-0.000281436
HOOK2,-0.000281457
SLC25A23,-0.000281624
RUNDC3B,-0.000281625
S100A7,-0.00028166
CCL5,-0.000281729
AL133216.1,-0.000281754
AC010531.1,-0.000281817
TNFRSF19,-0.000281876
SLC9B2,-0.00028195
CNTD1,-0.000282173
DPH1,-0.000282185
MFSD2B,-0.00028231
ZDHHC20,-0.000282369
DMTF1,-0.000282376
ING1,-0.000282441
NCAPG2,-0.000282732
CENPV,-0.000282783
SOS2,-0.000282815
TPD52,-0.000282972
ZNF655,-0.000283021
AC008124.1,-0.000283077
SEPT3,-0.000283116
AC068473.1,-0.000283128
LINC02277,-0.000283166
LINC00658,-0.000283176
MALSU1,-0.000283425
MBTD1,-0.000283447
GTF3A,-0.000283601
WDR33,-0.000283642
SNORD114-20,-0.000283683
LINC02355,-0.000283838
FAAH2,-0.000283943
HYDIN,-0.000284008
SLC12A6,-0.000284044
FOXO1,-0.000284128
AC110597.1,-0.000284405
PKIG,-0.000284587
ADAMTS17,-0.000284634
CSNK1G1,-0.000284748
PDP2,-0.000284846
TPCN2,-0.000284893
AC010487.3,-0.000284901
YTHDC1,-0.000284935
STAG1,-0.00028496
PSD2,-0.000284967
NUDT9,-0.000285011
ABCA3,-0.000285124
YPEL5,-0.000285192
IQCJ,-0.000285255
AC091946.1,-0.000285425
CCDC69,-0.000285485
AC106795.3,-0.000285516
TSC22D1,-0.000285729
PCF11-AS1,-0.000285741
HIST3H2A,-0.000285845
MOCS1,-0.000286185
ARFGEF2,-0.000286396
MED25,-0.000286427
IGFBP2,-0.00028643
CEP295,-0.000286588
ZMYM3,-0.000286689
AC011726.2,-0.000286813
ANKIB1,-0.000286886
ITGB8,-0.000286947
TCF12,-0.000287061
FBXL7,-0.00028708
GSTM2,-0.000287113
TNFRSF10B,-0.000287289
C14orf159,-0.000287338
AL357127.1,-0.000287446
ADCY3,-0.000287514
IST1,-0.000287624
RCC2,-0.000288261
STK32B,-0.000288274
TMEM167B,-0.000288426
BCAR1,-0.000288537
AC093580.1,-0.000288732
AP001596.1,-0.000288849
ESPNL,-0.000289084
AC106729.1,-0.000289111
C4orf33,-0.00028912
CCDC148-AS1,-0.000289127
TRDN,-0.00028913
AL008723.1,-0.000289157
AC011444.1,-0.000289211
GLRA1,-0.000289217
ZFP69B,-0.000289376
RPP30,-0.000289438
RBBP6,-0.000289526
ZBTB44,-0.000289644
TMEM97,-0.00028982
TCP10L,-0.000289833
REP15,-0.000289886
SPATA18,-0.000290134
RFC3,-0.000290201
AC060234.1,-0.000290427
GALNT1,-0.000290443
PDZD2,-0.000290559
EPB41L3,-0.000290585
AC008629.1,-0.000290623
CCDC7,-0.000290643
TRIM73:TRIM74,-0.000290746
LINC01149,-0.000290769
GGT1,-0.000290773
NCOR1,-0.000290791
RAB6B,-0.000290808
TFAP2E,-0.000291071
UBAC2,-0.000291326
ITSN1,-0.000291354
ACAT1,-0.000291381
NXPE2,-0.000291473
C20orf203,-0.000291492
DICER1-AS1,-0.000291553
ABCE1,-0.000291672
LINC02068,-0.000291732
SCN8A,-0.000291779
BCL2L11,-0.000292
AC007529.2,-0.00029207
RPS6KA6,-0.000292072
ACTL6A,-0.000292133
AL513283.1,-0.000292184
PHF10,-0.000292243
AC009690.1,-0.000292269
GOLGB1,-0.00029228
TMEM268,-0.000292512
LINC2194,-0.000292559
PLEKHD1,-0.00029258
C8orf44-SGK3,-0.000292614
FAM151A,-0.000292683
ALOX15,-0.000292696
POGZ,-0.000292967
MOV10,-0.00029303
FTCD,-0.000293099
SLC10A5,-0.000293113
GRM7,-0.000293304
METTL12,-0.000293405
MXI1,-0.000293425
MTERF4,-0.000293483
BBOX1,-0.000293498
Z98752.3,-0.000293576
TMPO,-0.000293576
TPRKB,-0.000293583
AC024560.1,-0.000293657
TMEM26,-0.000293705
HNRNPLL,-0.000293721
SASH1,-0.000293896
ORAOV1,-0.000293897
MSN,-0.000293935
AL354836.1,-0.000293961
SERPINF2,-0.000293994
TJP3,-0.000294011
CPNE1,-0.000294134
ZNF766,-0.000294154
MCC,-0.000294518
SLC25A21,-0.00029453
AL356124.1,-0.000294696
SLC17A8,-0.000294716
MFGE8,-0.000294795
CYP3A4,-0.000294818
SPATA9,-0.000294842
PXDNL,-0.00029489
OTUD7B,-0.000294913
RASGRP2,-0.000294916
KY,-0.000295049
BMI1,-0.000295204
GLIPR1L2,-0.000295303
AC096577.1,-0.000295392
RSBN1,-0.000295448
ENGASE,-0.000295451
TMEM170B,-0.00029548
PRLR,-0.000295496
AC087741.1,-0.000295852
AC013652.1,-0.000295874
ALOXE3,-0.000295886
DERL1,-0.000295889
EFCAB7,-0.000295919
LINC00662,-0.000296016
MANBA,-0.000296109
THAP10,-0.000296224
AC023051.1,-0.000296265
RCL1,-0.000296372
PRPF3,-0.000296423
LRRC37A,-0.000296489
LINC01340,-0.000296513
SEC14L6,-0.000296625
SLC22A23,-0.000296651
NCKIPSD,-0.000296782
AP000446.1,-0.000296787
AP000275.2,-0.000297246
RASEF,-0.000297267
LZTFL1,-0.000297347
AP000695.1,-0.000297441
TMPRSS11F,-0.000297551
MYLPF,-0.000297628
ADARB2,-0.000297646
AC026333.3,-0.000297909
AAK1,-0.00029796
AL359710.1,-0.000298213
METTL5,-0.000298278
ZNF630,-0.000298463
ERI3,-0.000298615
ACADSB,-0.000298624
NEMF,-0.000298711
SSFA2,-0.000299241
RSBN1L,-0.000299342
TTLL6,-0.000299405
RANBP2,-0.000299408
AC008770.1,-0.000299435
ZNF566,-0.000299528
SLC5A12,-0.000299538
MCCC1,-0.000299664
WRB,-0.000299761
LINC00937,-0.000299824
AP003063.1,-0.0002999
AL354696.2,-0.000300051
NBEAL2,-0.000300071
HP1BP3,-0.000300075
FSCN3,-0.000300094
ACBD6,-0.000300269
GUCY1A2,-0.000300315
AC005899.7,-0.000300376
C4orf19,-0.000300388
LINC02223,-0.00030048
KIAA2026,-0.000300496
CPVL,-0.000300655
PECAM1,-0.000300692
ZNF337,-0.000300797
HERPUD1,-0.000300931
MYCBP2,-0.000301071
ZNF720,-0.000301156
TRNAU1AP,-0.000301283
TAF8,-0.000301334
NR1H3,-0.000301475
ANXA6,-0.00030149
GANC,-0.000301633
AC027801.2,-0.00030167
AC005225.2,-0.000301687
ERI1:ZNF638,-0.000301699
DNAH10OS,-0.000301827
SLC7A5,-0.000301828
SESN3,-0.000301883
IGF2R,-0.000301912
MTM1,-0.000301917
MAOA,-0.000301968
TRAPPC5,-0.000302333
DOCK5,-0.000302437
MPHOSPH9,-0.000302615
DNALI1,-0.000302691
LGR4,-0.000302734
NOP53-AS1,-0.000302734
SESTD1,-0.000303137
LINC01630,-0.000303159
BTN3A1,-0.000303466
DUOXA1,-0.000303656
PXYLP1,-0.000303659
ZNF692,-0.00030389
RIOK3,-0.000303925
OXTR,-0.000303993
C11orf54,-0.000304191
FP236383.1:FP671120.1,-0.000304381
FAM182B,-0.000304413
AC024563.1,-0.000304481
MEIS2,-0.00030475
NCOA3,-0.00030484
LINC02071,-0.000304871
AC013553.4,-0.000305107
PWRN4,-0.000305146
GAS1RR,-0.000305396
MAMDC2,-0.000305422
RPS6KB1,-0.000305466
EML5,-0.000305604
CASTOR2,-0.000305703
SLC6A11,-0.000305887
CCDC126,-0.000305964
AC127496.5,-0.000305983
AC073842.1,-0.000305995
PARD6G,-0.000306013
HELZ,-0.000306161
MED9,-0.000306177
DRAIC,-0.000306178
AC011477.4,-0.000306277
NMT1,-0.000306492
C3orf35,-0.000306502
MYO15A,-0.000306688
ME3,-0.000306761
CCDC90B,-0.000306787
KMT2A,-0.00030685
PRC1-AS1,-0.000306869
EXOC2,-0.000306985
ARID1B,-0.000307071
B3GALNT2,-0.000307124
GRK4,-0.000307147
ZNF397,-0.00030729
SERPINB9,-0.000307491
L3HYPDH,-0.000307574
PDE5A,-0.000307632
FAM71D,-0.00030766
LGI3,-0.000307695
LRRC58,-0.000307796
MARK4,-0.000307841
HCN3,-0.000308199
AC128689.1,-0.000308243
NRDC,-0.000308308
LINC01983,-0.000308386
FBXL19-AS1,-0.000308404
AC110618.1,-0.000308495
PDE2A,-0.000308502
AC138894.1,-0.000308552
ACTA2-AS1,-0.000308813
AC006333.1,-0.000308854
AL731577.2,-0.000308874
TNXB,-0.000308929
TANK,-0.000309014
POLR3G,-0.00030916
CWC27,-0.000309162
AC072022.1,-0.000309301
AC093297.3,-0.000309434
NPM2,-0.000309517
CEACAM19,-0.000309791
AC011479.1,-0.000310057
AL117339.5,-0.000310179
CKS2,-0.000310331
DNAJA4,-0.000310341
RNF219-AS1,-0.0003106
GXYLT2,-0.000310607
CNNM2,-0.000310703
AC091825.1,-0.000310923
AP001099.1,-0.000310928
RXRA,-0.000311053
AC135048.4,-0.000311098
NKAPL,-0.000311391
JAK2,-0.000311416
AF123462.1,-0.000311458
BIN3,-0.000311517
USP3-AS1,-0.000311559
ARL5A,-0.000311563
PLAC1,-0.000311605
RMDN1,-0.0003117
DGKD,-0.000311808
AC007038.1,-0.000311823
ZNF774,-0.000311851
PDGFD,-0.000312043
CPNE3,-0.000312054
AC007566.1,-0.000312157
SFMBT2,-0.000312249
MEP1B,-0.000312299
CFAP52,-0.000312333
WDR62,-0.000312444
TIMP3,-0.00031247
ZNF431,-0.000312486
PAQR3,-0.000312615
AC011338.1,-0.000312625
CDON,-0.000312678
PGM3,-0.00031278
PRDM8,-0.000312794
GFM2,-0.0003129
EFHC2,-0.000312961
CD96,-0.000313146
AC005899.8,-0.00031321
MAT2A,-0.000313428
ST13,-0.000313555
AC095057.3,-0.000313632
AC090907.2,-0.000313719
NACC2,-0.000313722
PZP,-0.000313806
ZNF663P,-0.000313823
BCL2L2-PABPN1,-0.000313872
RELA,-0.000313894
LINC01503,-0.000313985
HCG24,-0.000314125
DSTYK,-0.000314128
TMEM116,-0.00031416
CEBPG,-0.000314225
FASTKD1,-0.000314603
IKBKB,-0.00031466
TACC3,-0.000314748
YPEL2,-0.000314749
SSBP3,-0.000314761
KIF11,-0.000314808
EYS,-0.000314954
PPP3CC,-0.000315025
WNT5B,-0.000315046
KDM6B,-0.000315068
CEP57,-0.000315133
MLLT6,-0.000315178
AL390729.1,-0.000315192
UPRT,-0.000315265
AC011939.2,-0.000315382
GABRA3,-0.000315505
ASIP,-0.000315651
SDR42E2,-0.000315894
AL031666.1,-0.000316003
ZBED9,-0.000316077
BRMS1L,-0.000316184
GSTO1,-0.000316285
TEX43,-0.000316524
ANK1,-0.0003166
BX322234.1,-0.000316727
NCKAP1,-0.000316908
FGFR2,-0.00031707
CTD-2201I18.1,-0.000317076
AC006978.2,-0.000317169
CTBP2,-0.000317184
S100PBP,-0.000317234
ARL15,-0.000317377
AC104986.2,-0.000317382
PTH2R,-0.000317479
AC084816.1,-0.00031753
RABGAP1,-0.000317556
AC025465.1,-0.000317644
RNF145,-0.000317726
ME1,-0.000317741
SNORD113-7,-0.000317903
NDRG1,-0.000318067
TAS2R4,-0.000318491
DTX3,-0.000318811
CBWD5:CBWD6,-0.00031882
AL135818.2,-0.000318846
AC026790.1,-0.000318943
CCDC148,-0.000318988
ZNF573,-0.000319021
SLC25A18,-0.000319246
PTPN2,-0.000319257
PHYHIP,-0.000319329
RPA1,-0.000319342
TPCN1,-0.000319385
RGS9,-0.000319532
RIOX2,-0.000319589
HNRNPH3,-0.000319658
ZNF785,-0.00031976
AL035252.3,-0.000319847
AC087463.1,-0.000320032
PLA2G12A,-0.000320121
ZNF891,-0.000320126
AC009407.1,-0.000320132
SLC52A1,-0.000320194
C7orf61,-0.000320299
TIAL1,-0.000320347
AC051619.6,-0.000320688
GPR180,-0.000320762
AL137141.1,-0.000320854
JAKMIP3,-0.000321009
MOK,-0.000321055
LINC01923,-0.000321132
AOC2,-0.000321217
RGS12,-0.000321675
MDN1,-0.000321684
LPCAT2,-0.000321686
ZNF155,-0.000321689
PPP1R42,-0.000321907
ARFGEF1,-0.000321945
UBE2O,-0.000322077
MAP3K21,-0.00032208
POR,-0.000322082
CCDC138,-0.000322119
CLASRP,-0.000322179
TNRC6A,-0.000322211
UVRAG,-0.000322306
PHACTR2,-0.00032234
AC025287.1,-0.000322345
INPP5F,-0.000322481
LINC01730,-0.000322587
TRHDE-AS1,-0.000322834
BLVRB,-0.000322854
AP001318.3,-0.00032291
PSMB1,-0.000322972
EPHX4,-0.000323079
AF038458.3,-0.000323112
OPA1,-0.000323137
ABCG1,-0.000323309
ITGB6,-0.00032334
CDH6,-0.000323432
ZNF207,-0.000323594
SMARCD2,-0.000323779
AL354863.1,-0.000323898
TEX29,-0.000324145
COQ9,-0.000324239
LINC02080,-0.000324579
TYW5,-0.000324673
CACNB2,-0.000324816
CHODL,-0.000324846
SEMA4F,-0.000324868
ARL14EP,-0.00032489
MALT1,-0.000324912
KIAA1211,-0.000324929
DTNBP1,-0.000325279
PACS1,-0.000325377
AC097662.1,-0.000325382
AC012213.1,-0.000325409
C20orf96,-0.000325604
ZBTB5,-0.00032562
LINC02343,-0.000325704
PBX3,-0.000325745
AL022393.1,-0.000325807
TMEM243,-0.00032584
TGFB1,-0.00032588
ACVR2B,-0.000325907
TRPM7,-0.000325917
AC093893.2,-0.000325932
LINC02145,-0.000325959
UBR4,-0.000326102
MUC4,-0.000326113
OLFM2,-0.000326117
PSPH,-0.00032616
NIPBL,-0.000326205
GTF2H2:GTF2H2C,-0.000326207
ROPN1L,-0.000326283
PKN2-AS1,-0.000326377
AL158835.1,-0.000326493
LINC01435,-0.000326652
CYP2U1,-0.000326695
MYH11,-0.000326798
C3orf38,-0.000326802
PSTK,-0.000326843
NFE2L2,-0.000327331
SQOR,-0.000327362
STAT2,-0.000327369
MPRIP,-0.000327394
FHDC1,-0.000327426
AP001636.3,-0.000327547
CCDC66,-0.000327648
PRRG1,-0.000327832
BTN3A3,-0.000327996
SPEF2,-0.000328049
LINC01229,-0.000328089
ZBTB16,-0.000328194
MBOAT2,-0.000328435
TDP2,-0.000328447
WDSUB1,-0.000328466
MAPT-AS1,-0.000328527
FAM92A,-0.000328556
AL035401.1,-0.000328723
OCRL,-0.000328752
EHMT1,-0.000328816
SMC5,-0.000329202
PDYN,-0.000329214
ZFP90,-0.000329247
GPR137B,-0.000329622
PIK3C2B,-0.000329765
HOOK1,-0.000329931
LRRC23,-0.000329973
TRIM52,-0.000330097
NFASC,-0.000330243
ZNF549,-0.000330312
KCNK9,-0.000330586
DENND4C,-0.000330916
LARP4,-0.000331313
ATP2A1,-0.000331396
FAM178B,-0.000331442
THBS4,-0.0003315
DNAJC12,-0.000331539
BHMT,-0.000331541
ZADH2,-0.000331637
AF250324.1,-0.000331981
CNTN3,-0.000332043
ZNF253,-0.000332104
IRGM,-0.000332132
GALNT13,-0.000332194
CHST6,-0.000332241
AC008649.1,-0.000332354
EPS15L1,-0.000332359
TTLL9,-0.000332528
RAB30,-0.000332546
DEPTOR,-0.00033262
AC011632.1,-0.000332715
AC004076.1,-0.000332748
C2orf66,-0.000332773
AC106791.1,-0.000332809
FAM184B,-0.000333045
ATPAF2,-0.000333076
SEC22B,-0.000333261
MICU1,-0.000333326
MSANTD1,-0.000333342
TP53BP2,-0.000333469
EDA,-0.000333627
SLC18B1,-0.000333877
TCTE3,-0.000334142
GPBP1L1,-0.000334199
Z94721.2,-0.000334331
EMB,-0.000334396
AC023632.2,-0.000334603
FBXL20,-0.000334773
AL645465.1,-0.000334785
TAB1,-0.000334854
ZER1,-0.000334862
ABHD12B,-0.000334868
DIP2A,-0.000334874
ZNF883,-0.000334918
FAM229A,-0.000334925
NCAM2,-0.00033503
AC015813.6,-0.000335083
RUNX1T1,-0.000335126
TINCR,-0.000335126
SIMC1,-0.000335144
IFT172,-0.000335161
CHST11,-0.00033554
ATF6,-0.000335692
SLC43A1,-0.000336102
CLVS1,-0.000336924
SEC31B,-0.000336929
ELMSAN1,-0.00033694
ZNF600,-0.000337007
EPHX1,-0.000337021
TECR,-0.000337281
RNF114,-0.000337298
AL133419.1,-0.000337308
XKRX,-0.000337614
AC005280.1,-0.000337693
AL365361.1,-0.000337696
ACKR1,-0.00033795
LRRC4C,-0.000338172
ZDHHC1,-0.000338187
COL6A1,-0.000338443
GAL3ST2,-0.000338574
FAM196B,-0.000338752
ACSM1,-0.000338771
SCAF11,-0.00033878
ZFHX2-AS1,-0.000338787
C3orf22,-0.000338817
ANKRD20A2:ANKRD20A3,-0.000338895
ZNF546,-0.00033917
AL365203.1,-0.000339214
NOL3,-0.000339256
THOC2,-0.000339282
URGCP,-0.000339469
STAG2,-0.000339564
ARL6IP6,-0.000339796
GMNN,-0.000339991
MFSD2A,-0.000340431
DDB2,-0.000340455
HTR3E-AS1,-0.000340468
VRK1,-0.000340543
HNRNPU,-0.000340745
MRPL1,-0.000341222
AC097359.3,-0.000341328
SLA2,-0.000341434
AC004233.1,-0.000341488
SNED1,-0.00034162
NUP107,-0.000341707
FAM71F2,-0.000342088
TTLL5,-0.000342305
RNF182,-0.000342396
ISOC2,-0.000342443
AFF3,-0.000342704
KLHL24,-0.000342895
MGEA5,-0.000342944
MOBP,-0.000342979
ZNF131,-0.000343086
KIAA1522,-0.00034319
ZNF586,-0.000343531
AF127936.2,-0.000343641
PPIL4,-0.000343793
CBWD3,-0.000344003
SLC6A13,-0.000344014
DEF8,-0.000344071
IDE,-0.000344134
AL590999.1,-0.000344138
ZNF208,-0.000344143
NMNAT3,-0.000344423
AL354919.1,-0.000344464
CYP4F26P,-0.000344636
LINC02102,-0.000345235
AC244021.1,-0.000345403
FNBP1,-0.000345413
PDCD4,-0.000345482
TMEM161A,-0.000345582
AK5,-0.000345857
TFEB,-0.00034592
AP001604.1,-0.000345926
MB21D2,-0.000346085
OBSCN,-0.000346114
AC003002.3,-0.000346135
EPRS,-0.000346149
C6orf118,-0.000346155
DHX34,-0.000346167
SERPINH1,-0.00034636
IMPG2,-0.000346611
LINC00511,-0.000346944
AC011247.1,-0.000346996
AB015752.1,-0.000347089
LMO1,-0.0003474
FBXL14,-0.000347527
ZNF790,-0.000347582
LIMD1-AS1,-0.000347613
AC012184.3,-0.000347677
NOP58,-0.000347721
SLC7A9,-0.000347936
ANKRD20A1:ANKRD20A4,-0.000347999
CEBPB,-0.000348136
ACOX3,-0.000348137
SORCS1,-0.000348142
PTTG1IP,-0.000348149
MYO1F,-0.000348255
TOGARAM2,-0.000348402
ANKRD36:ANKRD36B,-0.000348459
